1840.9350118869693|366.21744126355975|1001|21
1864.4219345915235|392.88031538773186|2001|18
1871.0099069175144|371.54602806723204|1004|18
1845.4434782807812|368.93548246684725|1003|1
1862.3423103808816|385.4067565575853|1002|6
1868.0924174412185|383.30560547241805|1001|4
1857.7155062689158|466.70913368082506|1004|21
1858.922548872409|448.37791296519043|1003|21
1862.3060576236219|509.13580101745646|1002|21
1880.7330007824398|466.846466657131|1001|21
1823.8426298479346|462.7259349180413|1001|21
1733.9058793888196|523.3201921659029|1001|21
1799.8785598097872|431.629519560671|1003|21
1736.8753647169576|475.2743205727188|1002|21
1748.5116713635073|457.477392636586|1001|21
1792.342587191756|383.97230240863774|1004|21
1832.3963774532483|374.46317464879814|1003|21
1878.013316954869|376.50032531740885|1002|21
1817.406157864351|386.4753906961584|1001|21
1830.4452916045445|412.8098514217894|1003|1
1895.1369784099202|384.6211402799085|1002|21
1895.3014242575184|365.2907200476834|1001|1
1896.2677215741185|386.653334150043|1003|21
1884.2204430456504|351.2134373665422|1002|10
1876.6863920671778|356.9588796057452|1001|21
1906.3030217082483|417.0446031916462|1003|21
1915.3572421191996|460.595335813292|1002|15
1905.4202043711616|478.41359006472|1002|21
1915.8099841396215|484.6273321691599|1001|21
1879.1670554652717|407.52757355827384|1003|17
1916.7489435802154|359.17516493888684|1001|11
1898.6543385671982|391.76999520068074|1003|20
1897.264219652202|352.78442008104446|1002|15
1914.1062680643709|402.2101930789303|1001|20
1897.0153238978821|376.1406423998754|1004|3
1893.2433686744687|416.7559616897789|1003|17
1869.4395857372647|359.1145193605274|1002|9
1852.2414031292308|361.254877681731|2004|25
1908.5814166663142|426.2950503648582|2001|28
1888.9515235340793|358.4698201976838|1004|21
1900.0825192427092|381.51648243292095|1003|21
1857.4860820401375|353.0831998792031|1002|18
1880.6418481848796|428.01451725455274|1001|21
1864.1556402687781|433.6231516720438|2003|2
1903.9396945526598|380.8093318083577|2001|28
1910.9803056421938|373.44864926351573|1004|21
1882.0185738900839|418.2451530800271|1003|21
1865.6809917385558|427.51750362573233|1001|21
1836.0105732654713|500.4016059060551|2001|17
1790.2000312122068|436.3505230697753|1004|21
1839.0348716978|511.4371405407735|1003|21
1821.3840958739972|435.72106358877005|1002|21
1827.424289866088|459.9419264116697|1001|21
1858.8846655880795|488.3590456195949|2004|14
1797.1123255297991|466.39726544384007|2001|25
1855.1274793719392|487.9103235740365|1004|21
1807.5631521298403|475.3114818294537|1002|21
1785.6844673459873|448.6679564450973|1001|21
1904.442960812934|387.4655161912477|2004|28
1890.027653372768|423.2726570234223|2001|9
1884.3110145484457|360.8082145107048|1003|21
1853.7996046864814|387.53640805885755|1001|21
1850.2140561211925|362.9939294511388|2004|25
1849.8301249998585|399.74426411954397|1004|3
1873.3327245522325|429.13736133207965|1003|17
1903.496736504099|424.0040107855687|1002|9
1914.2612584635842|433.3280869124172|2004|16
1907.1311516771393|412.462201716832|2001|10
1890.8565354644034|382.58138262597276|1003|21
1899.4715508068746|413.7812837092907|1002|21
1914.7838119031142|365.7718146929939|1001|21
1901.972752232323|430.5482088881373|2004|20
1913.832582471801|427.64204781058095|2001|28
1898.3690560759746|426.46277580745993|1004|21
1906.6479018962411|414.86280796854345|1003|21
1907.4340303265765|404.21938284044404|1002|21
1900.1106781645117|351.808540827802|1001|16
1873.1956060745724|424.5552200931432|2004|28
1896.730137945163|383.1592081792586|1004|21
1864.7179464841781|429.1042065017544|1002|21
1917.6656849341564|360.7398525064844|1001|8
1810.0766470656658|488.64238526353006|2004|16
1841.4635090421305|410.6036551138405|2001|28
1787.7435438028667|414.4950834324132|1004|21
1806.976731889279|400.8220313405191|1003|21
1781.5232197953626|483.6916104223447|1002|21
1771.7741082307011|450.41367940984924|1001|21
1904.383817254598|421.87052539358086|2004|23
1913.476747701321|413.949355520827|2001|10
1918.4590570134274|397.02946370432346|1004|1
1915.6993755487392|417.87912234863575|1002|15
1914.2457673065855|376.18217434355125|1001|20
1800.9424042019284|409.1930990738415|2004|28
1835.4304211500396|469.2760879774021|2001|28
1786.4612884545718|387.2947575807931|1004|21
1751.8292317283017|407.9740588637377|1003|21
1821.4102740822395|381.4546045710629|1002|21
1790.8627883702184|425.88731316618885|1001|21
1906.007113574869|420.8387577827656|2004|25
1918.2276589746107|456.5119978813741|2001|9
1879.1960043648946|444.1248474460863|1004|3
1880.6324592028877|444.0273650372773|1003|17
1902.275886184767|366.0611395191517|1002|9
1912.2411138227585|400.3722465214038|2004|28
1910.3772175919883|457.7417769531226|2001|28
1899.9319759178684|406.9947863273768|1004|1
1911.2289183037594|423.9030390879104|1001|21
1902.3991046238866|399.83029142834323|2004|28
1906.3970210693362|458.4790828019877|2001|28
1856.557472675692|454.2345851659889|1004|21
1889.1908264310027|393.4163332930347|1002|21
1899.2693499405598|445.26253502719493|1001|21
1881.3455075810202|419.3475423174489|2004|28
1891.962706208152|452.6426850750859|2001|28
1911.43106176172|451.3933627266223|1004|21
1903.3358707051996|376.24148975304644|1003|21
1884.6780786747609|373.99298601552147|1002|21
1915.9300015308509|381.6913123678487|1001|21
1908.1171994809|362.46923834919494|2004|28
1862.6228630314833|412.03900283613103|1004|21
1889.8429093831319|381.06011152836123|1002|21
1914.9026910400833|361.9091095040743|1001|16
1788.5728207848756|442.7493024512955|2001|28
1820.3553873391907|381.7152272030693|1004|21
1811.7378607599996|466.7680297810385|1003|21
1841.2529697923164|474.59416719770076|1002|21
1854.7000081719523|419.4588496065801|1001|21
1786.6288969049303|458.5336168503411|2004|28
1800.4566306272845|416.32078901482714|2001|28
1853.429116069885|433.342227161221|1002|21
1820.6118262797231|410.6506171931856|1001|21
1816.1582930943641|450.11033424506286|1003|21
1790.527870230939|389.99778478827886|1002|21
1801.4025201053973|407.70290030398445|1001|21
1810.4023587759057|378.2688348335073|2004|28
1813.9440987693092|380.1463568173081|2001|9
1797.4416369668613|462.71586478306307|1004|21
1821.5192852910714|432.7141952070611|1003|21
1849.5154462774626|432.9973436606961|1002|21
1839.0418380674648|429.9927375153044|1001|21
1869.7727073862834|400.05981388005904|2001|9
1918.1856730813872|481.3915857306034|1004|21
1876.106279974066|473.0930747023229|1003|21
1856.8861558389726|396.2721098958434|2004|28
1831.505092250036|419.0549996378424|2003|8
1773.5069762070998|367.4964592273519|2001|28
1801.0457923728418|365.44413300950436|1004|21
1785.0048260514914|452.0669957414092|1002|21
1826.215299935559|425.64321721749053|1001|21
1892.9657853562585|404.1571664170417|2004|28
1887.128774991052|402.3479306509235|2001|28
1880.786846065|446.670453960204|1004|21
1908.0275650783758|449.4046224881619|1002|21
1911.6917352581877|449.16492179288923|1001|16
1902.9341782090462|441.20279427891427|2005|6
1885.418326505487|464.51268716502796|2001|28
1915.7955726399532|448.231341830253|1004|3
1843.9301316646245|413.04949083220185|1002|21
1873.6682916952047|393.2580667285377|1001|21
1832.110416585044|368.6185095944505|1004|4
1755.7500224439589|365.8302399365634|1003|21
1813.1150069828748|365.63609124238184|1002|21
1764.9485751197217|427.37039759811273|1003|16
1827.0749851117532|433.7081759728795|1002|15
1846.3879207702182|418.42369059320083|2004|4
1835.1000411594196|434.9543172066456|2001|10
1838.5797359137869|365.00228437528824|1003|16
1879.055796765733|387.9587496389981|2004|25
1852.5866609665284|434.86940573272017|2004|6
1829.6885735365015|405.43787477985154|2001|28
1831.6551152248283|401.3375507496605|1004|6
1877.3590039690869|453.6685045704143|1002|21
1882.850468859868|420.7806913504433|1003|21
1895.5371576153134|358.3195500848771|1002|21
1880.9718001212811|433.7475671277658|1004|21
1892.802798772528|422.08467278919466|1003|21
1817.9483495743398|412.4328209259142|1001|15
1846.4842801830684|371.1848047180194|2003|8
1848.9137535815971|418.3239957583924|1002|12
1479.1421140245577|684.2032573396068|2005|123
1089.104314392262|660.1012003405692|2005|52
1455.8337913134553|843.9768539841037|2005|56
1186.5246668346226|850.6415947899825|2005|83
1418.7945839906572|865.0469409691444|2005|140
1189.6885183630404|752.0629452459267|2005|78
1445.0064930020578|748.028619922678|2005|68
1269.9445460923077|855.1519421200533|2005|95
1079.2196312135975|803.0563553201314|2005|136
1412.890418091286|652.074342725496|2005|69
1444.363451660059|883.7625073846649|2005|93
1010.4659801763157|688.0855746829484|2005|124
1436.6790560860293|835.620900768349|2005|139
1054.4693820165364|847.4216533384731|2005|107
1451.8690680416516|773.8581304909644|2005|104
1267.0366697661966|704.321601541508|2005|129
1112.4414413710135|753.4222719447542|2005|90
1255.1746010929464|767.4684061783338|2005|74
1180.3412745818855|752.8808850436878|2005|101
1396.4566664836511|677.142789633014|2005|79
1103.5991577608752|834.226516468875|2005|54
1435.9309713189805|880.3760016854782|2005|133
1056.5886303267669|819.5657261030534|2005|142
1486.3389345806665|753.7948288394682|2005|136
1040.8829861516608|875.6833297170839|2005|146
1307.7316308332067|879.3425155157685|2005|72
1143.0320246772656|810.5339016003481|2005|105
1390.2233831621584|852.6728545094691|2005|65
1157.3736704304292|756.343245648474|2005|78
1398.4699219522447|725.8538190049878|2005|105
998.4641921703109|812.8774896207152|2005|83
1444.6806683528907|668.0249062675488|2005|80
1017.0547290040171|765.3595163909412|2001|121
1351.4006454896994|644.8911021990792|2005|143
1075.1766068251907|883.5456709940825|2005|88
1422.7413019234377|893.985083947612|2005|88
1012.0055324635049|677.8557200539797|2005|70
1454.9275834098953|678.3478831115732|2005|120
983.1542733231585|737.3102764553238|2005|60
1401.9974567798945|686.8382324773584|2005|68
1070.3370417703152|816.0759257855508|2005|139
1286.9147544174239|894.7232764915267|2001|76
951.1403251192047|825.4054700625634|2005|101
1366.6642008451372|754.6878952221701|2005|67
1050.3985706374685|816.1166293061663|2005|84
1303.3403154493892|830.3307727316378|2005|118
1077.375680880235|736.5642309836527|2005|111
1303.6920068546997|716.4337815761548|2005|78
966.5887918520792|837.0554358927267|2005|78
1279.704539029042|658.8570028998396|2005|50
1114.0096947640636|810.7817533659788|2004|120
1448.3024196568538|808.8062984892159|2005|67
962.9184231856605|872.5370723355412|2005|89
1363.2368528628056|678.2723651555493|2005|100
1093.1777500065073|664.560410456595|2005|126
1430.9636675448685|850.0380405689351|2005|77
1020.331984161529|882.1863865280397|2005|67
1284.786481295788|690.8475446896394|2005|144
1004.5486164755393|819.1226462419387|2005|109
1374.192433695878|812.5846996777676|2005|122
982.0878275348565|820.2760657976922|2005|142
1374.825180149553|749.4338044918228|2005|50
965.7378513520351|793.3145324532157|2005|145
1289.250318556821|707.7584920722352|2005|90
994.7946751567858|766.0522259359298|2005|53
1429.0095827257596|866.109879805491|2005|57
1154.5307090154654|739.6715022524751|2002|134
1322.874163264245|842.8846550917812|2005|51
1036.7785176078012|843.0532325534981|2005|131
1385.3835373289178|793.9584558118933|2005|99
1113.781799378421|738.12839492489|2005|104
1397.7461977331334|728.2143963906929|2005|128
1154.2658935339034|733.4279224556367|2005|64
1321.9467428527175|768.8711589197463|2005|58
1136.9552025495655|732.0754400516845|2005|91
1385.949367763611|729.1873565043813|2001|125
1149.1536592028253|844.3327065452125|2005|132
1334.8519556731328|807.7852608156256|2005|79
1117.7628522792224|804.7046355716728|2005|64
1334.4814319152301|803.9216357661635|2005|74
1129.4633191155574|780.0441463403965|2005|59
1412.320493431651|748.805505372391|2005|121
1067.4041958107462|771.1546292630314|2005|61
1371.4681161091814|779.792890854143|2005|53
1054.841901297908|732.9368595120949|2005|132
1352.3480188518467|770.5694065812894|2005|137
1065.2088741729638|756.2805841078665|2005|82
1370.8726217935964|787.5879728407965|2005|64
1065.4467006684467|791.2170609414716|2005|70
1376.1316962803614|771.5749866946154|2005|115
1074.5723015712779|776.7932326893176|2005|57
